,date,from_province,to_province,from_district,to_district,total_people,male,female
1323,202301,서울특별시,서울특별시,금천구,구로구,89,44,45
1324,202302,서울특별시,서울특별시,금천구,구로구,106,57,49
1325,202303,서울특별시,서울특별시,금천구,구로구,108,57,51
1326,202301,서울특별시,서울특별시,금천구,금천구,368,194,174
1327,202302,서울특별시,서울특별시,금천구,금천구,496,261,235
1328,202303,서울특별시,서울특별시,금천구,금천구,578,283,295
1329,202301,서울특별시,서울특별시,금천구,영등포구,65,31,34
1330,202302,서울특별시,서울특별시,금천구,영등포구,58,28,30
1331,202303,서울특별시,서울특별시,금천구,영등포구,79,38,41
1332,202301,서울특별시,서울특별시,금천구,동작구,46,22,24
1333,202302,서울특별시,서울특별시,금천구,동작구,78,39,39
1334,202303,서울특별시,서울특별시,금천구,동작구,65,36,29
1335,202301,서울특별시,서울특별시,금천구,관악구,173,86,87
1336,202302,서울특별시,서울특별시,금천구,관악구,205,105,100
1337,202303,서울특별시,서울특별시,금천구,관악구,226,116,110
1338,202301,서울특별시,서울특별시,금천구,서초구,13,5,8
1339,202302,서울특별시,서울특별시,금천구,서초구,22,10,12
1340,202303,서울특별시,서울특별시,금천구,서초구,11,9,2
1341,202301,서울특별시,서울특별시,금천구,강남구,5,4,1
1342,202302,서울특별시,서울특별시,금천구,강남구,34,14,20
1343,202303,서울특별시,서울특별시,금천구,강남구,26,15,11
1344,202301,서울특별시,서울특별시,금천구,송파구,19,10,9
1345,202302,서울특별시,서울특별시,금천구,송파구,21,8,13
1346,202303,서울특별시,서울특별시,금천구,송파구,32,13,19
1347,202301,서울특별시,서울특별시,금천구,강동구,20,7,13
1348,202302,서울특별시,서울특별시,금천구,강동구,12,5,7
1349,202303,서울특별시,서울특별시,금천구,강동구,12,5,7
1350,202301,서울특별시,서울특별시,영등포구,중구,35,17,18
1351,202302,서울특별시,서울특별시,영등포구,중구,34,14,20
1352,202303,서울특별시,서울특별시,영등포구,중구,14,7,7
1353,202301,서울특별시,서울특별시,영등포구,종로구,29,14,15
1354,202302,서울특별시,서울특별시,영등포구,종로구,44,23,21
1355,202303,서울특별시,서울특별시,영등포구,종로구,24,15,9
1356,202301,서울특별시,서울특별시,영등포구,용산구,69,31,38
1357,202302,서울특별시,서울특별시,영등포구,용산구,63,30,33
1358,202303,서울특별시,서울특별시,영등포구,용산구,71,39,32
1359,202301,서울특별시,서울특별시,영등포구,성동구,44,27,17
1360,202302,서울특별시,서울특별시,영등포구,성동구,35,17,18
1361,202303,서울특별시,서울특별시,영등포구,성동구,60,29,31
1362,202301,서울특별시,서울특별시,영등포구,광진구,58,20,38
1363,202302,서울특별시,서울특별시,영등포구,광진구,62,27,35
1364,202303,서울특별시,서울특별시,영등포구,광진구,45,23,22
1365,202301,서울특별시,서울특별시,영등포구,동대문구,52,32,20
1366,202302,서울특별시,서울특별시,영등포구,동대문구,72,34,38
1367,202303,서울특별시,서울특별시,영등포구,동대문구,63,34,29
1368,202301,서울특별시,서울특별시,영등포구,중랑구,28,8,20
1369,202302,서울특별시,서울특별시,영등포구,중랑구,46,22,24
1370,202303,서울특별시,서울특별시,영등포구,중랑구,32,11,21
1371,202301,서울특별시,서울특별시,영등포구,성북구,49,20,29
1372,202302,서울특별시,서울특별시,영등포구,성북구,79,27,52
1373,202303,서울특별시,서울특별시,영등포구,성북구,52,23,29
1374,202301,서울특별시,서울특별시,영등포구,강북구,16,5,11
1375,202302,서울특별시,서울특별시,영등포구,강북구,19,6,13
1376,202303,서울특별시,서울특별시,영등포구,강북구,22,10,12
1377,202301,서울특별시,서울특별시,영등포구,도봉구,32,16,16
1378,202302,서울특별시,서울특별시,영등포구,도봉구,16,9,7
1379,202303,서울특별시,서울특별시,영등포구,도봉구,23,11,12
1380,202301,서울특별시,서울특별시,영등포구,노원구,40,18,22
1381,202302,서울특별시,서울특별시,영등포구,노원구,56,26,30
1382,202303,서울특별시,서울특별시,영등포구,노원구,37,17,20
1383,202301,서울특별시,서울특별시,영등포구,은평구,59,30,29
1384,202302,서울특별시,서울특별시,영등포구,은평구,52,20,32
1385,202303,서울특별시,서울특별시,영등포구,은평구,71,31,40
1386,202301,서울특별시,서울특별시,영등포구,서대문구,87,47,40
1387,202302,서울특별시,서울특별시,영등포구,서대문구,105,35,70
1388,202303,서울특별시,서울특별시,영등포구,서대문구,70,29,41
1389,202301,서울특별시,서울특별시,영등포구,마포구,128,57,71
1390,202302,서울특별시,서울특별시,영등포구,마포구,156,84,72
1391,202303,서울특별시,서울특별시,영등포구,마포구,164,77,87
1392,202301,서울특별시,서울특별시,영등포구,양천구,179,93,86
1393,202302,서울특별시,서울특별시,영등포구,양천구,231,108,123
1394,202303,서울특별시,서울특별시,영등포구,양천구,198,102,96
1395,202301,서울특별시,서울특별시,영등포구,강서구,168,79,89
1396,202302,서울특별시,서울특별시,영등포구,강서구,167,80,87
1397,202303,서울특별시,서울특별시,영등포구,강서구,180,81,99
1398,202301,서울특별시,서울특별시,영등포구,구로구,137,59,78
1399,202302,서울특별시,서울특별시,영등포구,구로구,147,70,77
1400,202303,서울특별시,서울특별시,영등포구,구로구,157,74,83
1401,202301,서울특별시,서울특별시,영등포구,금천구,62,28,34
1402,202302,서울특별시,서울특별시,영등포구,금천구,78,41,37
1403,202303,서울특별시,서울특별시,영등포구,금천구,76,36,40
1404,202301,서울특별시,서울특별시,영등포구,영등포구,765,370,395
1405,202302,서울특별시,서울특별시,영등포구,영등포구,797,395,402
1406,202303,서울특별시,서울특별시,영등포구,영등포구,856,391,465
1407,202301,서울특별시,서울특별시,영등포구,동작구,297,139,158
1408,202302,서울특별시,서울특별시,영등포구,동작구,361,181,180
1409,202303,서울특별시,서울특별시,영등포구,동작구,304,154,150
1410,202301,서울특별시,서울특별시,영등포구,관악구,203,99,104
1411,202302,서울특별시,서울특별시,영등포구,관악구,267,138,129
1412,202303,서울특별시,서울특별시,영등포구,관악구,218,101,117
1413,202301,서울특별시,서울특별시,영등포구,서초구,73,31,42
1414,202302,서울특별시,서울특별시,영등포구,서초구,71,34,37
1415,202303,서울특별시,서울특별시,영등포구,서초구,87,41,46
1416,202301,서울특별시,서울특별시,영등포구,강남구,82,32,50
1417,202302,서울특별시,서울특별시,영등포구,강남구,86,39,47
1418,202303,서울특별시,서울특별시,영등포구,강남구,79,41,38
1419,202301,서울특별시,서울특별시,영등포구,송파구,68,33,35
1420,202302,서울특별시,서울특별시,영등포구,송파구,84,46,38
1421,202303,서울특별시,서울특별시,영등포구,송파구,72,38,34
1422,202301,서울특별시,서울특별시,영등포구,강동구,38,14,24
1423,202302,서울특별시,서울특별시,영등포구,강동구,58,23,35
1424,202303,서울특별시,서울특별시,영등포구,강동구,49,23,26
1425,202301,서울특별시,서울특별시,동작구,중구,17,12,5
1426,202302,서울특별시,서울특별시,동작구,중구,27,10,17
1427,202303,서울특별시,서울특별시,동작구,중구,34,16,18
1428,202301,서울특별시,서울특별시,동작구,종로구,28,12,16
1429,202302,서울특별시,서울특별시,동작구,종로구,29,14,15
1430,202303,서울특별시,서울특별시,동작구,종로구,30,16,14
1431,202301,서울특별시,서울특별시,동작구,용산구,29,19,10
1432,202302,서울특별시,서울특별시,동작구,용산구,79,40,39
1433,202303,서울특별시,서울특별시,동작구,용산구,116,54,62
1434,202301,서울특별시,서울특별시,동작구,성동구,32,14,18
1435,202302,서울특별시,서울특별시,동작구,성동구,47,21,26
1436,202303,서울특별시,서울특별시,동작구,성동구,74,33,41
1437,202301,서울특별시,서울특별시,동작구,광진구,48,23,25
1438,202302,서울특별시,서울특별시,동작구,광진구,48,28,20
1439,202303,서울특별시,서울특별시,동작구,광진구,70,32,38
1440,202301,서울특별시,서울특별시,동작구,동대문구,40,19,21
1441,202302,서울특별시,서울특별시,동작구,동대문구,65,28,37
1442,202303,서울특별시,서울특별시,동작구,동대문구,71,36,35
1443,202301,서울특별시,서울특별시,동작구,중랑구,31,10,21
1444,202302,서울특별시,서울특별시,동작구,중랑구,26,14,12
1445,202303,서울특별시,서울특별시,동작구,중랑구,47,22,25
1446,202301,서울특별시,서울특별시,동작구,성북구,46,21,25
1447,202302,서울특별시,서울특별시,동작구,성북구,57,24,33
1448,202303,서울특별시,서울특별시,동작구,성북구,70,34,36
1449,202301,서울특별시,서울특별시,동작구,강북구,13,7,6
1450,202302,서울특별시,서울특별시,동작구,강북구,23,11,12
1451,202303,서울특별시,서울특별시,동작구,강북구,19,8,11
1452,202301,서울특별시,서울특별시,동작구,도봉구,11,5,6
1453,202302,서울특별시,서울특별시,동작구,도봉구,29,15,14
1454,202303,서울특별시,서울특별시,동작구,도봉구,23,8,15
1455,202301,서울특별시,서울특별시,동작구,노원구,34,20,14
1456,202302,서울특별시,서울특별시,동작구,노원구,46,29,17
1457,202303,서울특별시,서울특별시,동작구,노원구,60,28,32
1458,202301,서울특별시,서울특별시,동작구,은평구,43,19,24
1459,202302,서울특별시,서울특별시,동작구,은평구,44,22,22
1460,202303,서울특별시,서울특별시,동작구,은평구,51,18,33
1461,202301,서울특별시,서울특별시,동작구,서대문구,41,19,22
1462,202302,서울특별시,서울특별시,동작구,서대문구,42,19,23
1463,202303,서울특별시,서울특별시,동작구,서대문구,84,41,43
1464,202301,서울특별시,서울특별시,동작구,마포구,61,30,31
1465,202302,서울특별시,서울특별시,동작구,마포구,112,58,54
1466,202303,서울특별시,서울특별시,동작구,마포구,94,43,51
1467,202301,서울특별시,서울특별시,동작구,양천구,57,32,25
1468,202302,서울특별시,서울특별시,동작구,양천구,35,16,19
1469,202303,서울특별시,서울특별시,동작구,양천구,74,41,33
1470,202301,서울특별시,서울특별시,동작구,강서구,40,15,25
1471,202302,서울특별시,서울특별시,동작구,강서구,73,32,41
1472,202303,서울특별시,서울특별시,동작구,강서구,118,55,63
1473,202301,서울특별시,서울특별시,동작구,구로구,66,26,40
1474,202302,서울특별시,서울특별시,동작구,구로구,68,37,31
1475,202303,서울특별시,서울특별시,동작구,구로구,108,56,52
1476,202301,서울특별시,서울특별시,동작구,금천구,38,20,18
1477,202302,서울특별시,서울특별시,동작구,금천구,39,17,22
1478,202303,서울특별시,서울특별시,동작구,금천구,69,35,34
1479,202301,서울특별시,서울특별시,동작구,영등포구,150,71,79
1480,202302,서울특별시,서울특별시,동작구,영등포구,207,92,115
1481,202303,서울특별시,서울특별시,동작구,영등포구,227,113,114
1482,202301,서울특별시,서울특별시,동작구,동작구,570,275,295
1483,202302,서울특별시,서울특별시,동작구,동작구,992,473,519
1484,202303,서울특별시,서울특별시,동작구,동작구,1168,570,598
1485,202301,서울특별시,서울특별시,동작구,관악구,299,137,162
1486,202302,서울특별시,서울특별시,동작구,관악구,414,190,224
1487,202303,서울특별시,서울특별시,동작구,관악구,387,187,200
1488,202301,서울특별시,서울특별시,동작구,서초구,198,96,102
1489,202302,서울특별시,서울특별시,동작구,서초구,252,129,123
1490,202303,서울특별시,서울특별시,동작구,서초구,318,154,164
1491,202301,서울특별시,서울특별시,동작구,강남구,106,55,51
1492,202302,서울특별시,서울특별시,동작구,강남구,181,94,87
1493,202303,서울특별시,서울특별시,동작구,강남구,159,87,72
1494,202301,서울특별시,서울특별시,동작구,송파구,70,32,38
1495,202302,서울특별시,서울특별시,동작구,송파구,80,43,37
1496,202303,서울특별시,서울특별시,동작구,송파구,169,82,87
1497,202301,서울특별시,서울특별시,동작구,강동구,21,12,9
1498,202302,서울특별시,서울특별시,동작구,강동구,68,33,35
1499,202303,서울특별시,서울특별시,동작구,강동구,73,36,37
1500,202301,서울특별시,서울특별시,관악구,중구,28,16,12
1501,202302,서울특별시,서울특별시,관악구,중구,27,12,15
1502,202303,서울특별시,서울특별시,관악구,중구,25,9,16
1503,202301,서울특별시,서울특별시,관악구,종로구,37,19,18
1504,202302,서울특별시,서울특별시,관악구,종로구,33,13,20
1505,202303,서울특별시,서울특별시,관악구,종로구,35,21,14
1506,202301,서울특별시,서울특별시,관악구,용산구,49,25,24
1507,202302,서울특별시,서울특별시,관악구,용산구,70,37,33
1508,202303,서울특별시,서울특별시,관악구,용산구,74,37,37
1509,202301,서울특별시,서울특별시,관악구,성동구,50,24,26
1510,202302,서울특별시,서울특별시,관악구,성동구,76,41,35
1511,202303,서울특별시,서울특별시,관악구,성동구,45,21,24
1512,202301,서울특별시,서울특별시,관악구,광진구,68,27,41
1513,202302,서울특별시,서울특별시,관악구,광진구,106,55,51
1514,202303,서울특별시,서울특별시,관악구,광진구,79,39,40
1515,202301,서울특별시,서울특별시,관악구,동대문구,49,29,20
1516,202302,서울특별시,서울특별시,관악구,동대문구,119,66,53
1517,202303,서울특별시,서울특별시,관악구,동대문구,64,34,30
1518,202301,서울특별시,서울특별시,관악구,중랑구,41,18,23
1519,202302,서울특별시,서울특별시,관악구,중랑구,44,18,26
1520,202303,서울특별시,서울특별시,관악구,중랑구,54,26,28
1521,202301,서울특별시,서울특별시,관악구,성북구,83,43,40
1522,202302,서울특별시,서울특별시,관악구,성북구,110,53,57
1523,202303,서울특별시,서울특별시,관악구,성북구,96,48,48
1524,202301,서울특별시,서울특별시,관악구,강북구,35,15,20
1525,202302,서울특별시,서울특별시,관악구,강북구,46,24,22
1526,202303,서울특별시,서울특별시,관악구,강북구,49,23,26
1527,202301,서울특별시,서울특별시,관악구,도봉구,15,10,5
1528,202302,서울특별시,서울특별시,관악구,도봉구,41,20,21
1529,202303,서울특별시,서울특별시,관악구,도봉구,33,14,19
1530,202301,서울특별시,서울특별시,관악구,노원구,51,23,28
1531,202302,서울특별시,서울특별시,관악구,노원구,92,47,45
1532,202303,서울특별시,서울특별시,관악구,노원구,64,37,27
1533,202301,서울특별시,서울특별시,관악구,은평구,46,23,23
1534,202302,서울특별시,서울특별시,관악구,은평구,55,24,31
1535,202303,서울특별시,서울특별시,관악구,은평구,76,34,42
1536,202301,서울특별시,서울특별시,관악구,서대문구,74,42,32
1537,202302,서울특별시,서울특별시,관악구,서대문구,101,48,53
1538,202303,서울특별시,서울특별시,관악구,서대문구,79,40,39
1539,202301,서울특별시,서울특별시,관악구,마포구,93,49,44
1540,202302,서울특별시,서울특별시,관악구,마포구,114,61,53
1541,202303,서울특별시,서울특별시,관악구,마포구,100,47,53
1542,202301,서울특별시,서울특별시,관악구,양천구,60,27,33
1543,202302,서울특별시,서울특별시,관악구,양천구,77,43,34
1544,202303,서울특별시,서울특별시,관악구,양천구,73,36,37
1545,202301,서울특별시,서울특별시,관악구,강서구,81,32,49
1546,202302,서울특별시,서울특별시,관악구,강서구,137,82,55
1547,202303,서울특별시,서울특별시,관악구,강서구,121,62,59
1548,202301,서울특별시,서울특별시,관악구,구로구,110,52,58
1549,202302,서울특별시,서울특별시,관악구,구로구,103,57,46
1550,202303,서울특별시,서울특별시,관악구,구로구,126,62,64
1551,202301,서울특별시,서울특별시,관악구,금천구,117,59,58
1552,202302,서울특별시,서울특별시,관악구,금천구,146,76,70
1553,202303,서울특별시,서울특별시,관악구,금천구,133,65,68
1554,202301,서울특별시,서울특별시,관악구,영등포구,127,58,69
1555,202302,서울특별시,서울특별시,관악구,영등포구,154,79,75
1556,202303,서울특별시,서울특별시,관악구,영등포구,186,86,100
1557,202301,서울특별시,서울특별시,관악구,동작구,342,156,186
1558,202302,서울특별시,서울특별시,관악구,동작구,391,191,200
1559,202303,서울특별시,서울특별시,관악구,동작구,400,195,205
1560,202301,서울특별시,서울특별시,관악구,관악구,1432,734,698
1561,202302,서울특별시,서울특별시,관악구,관악구,1861,951,910
1562,202303,서울특별시,서울특별시,관악구,관악구,1845,935,910
1563,202301,서울특별시,서울특별시,관악구,서초구,146,74,72
1564,202302,서울특별시,서울특별시,관악구,서초구,157,81,76
1565,202303,서울특별시,서울특별시,관악구,서초구,191,93,98
1566,202301,서울특별시,서울특별시,관악구,강남구,148,76,72
1567,202302,서울특별시,서울특별시,관악구,강남구,172,77,95
1568,202303,서울특별시,서울특별시,관악구,강남구,159,93,66
1569,202301,서울특별시,서울특별시,관악구,송파구,88,46,42
1570,202302,서울특별시,서울특별시,관악구,송파구,104,51,53
1571,202303,서울특별시,서울특별시,관악구,송파구,130,58,72
1572,202301,서울특별시,서울특별시,관악구,강동구,43,24,19
1573,202302,서울특별시,서울특별시,관악구,강동구,51,27,24
1574,202303,서울특별시,서울특별시,관악구,강동구,58,31,27
1575,202301,서울특별시,서울특별시,서초구,중구,28,14,14
1576,202302,서울특별시,서울특별시,서초구,중구,34,17,17
1577,202303,서울특별시,서울특별시,서초구,중구,27,10,17
1578,202301,서울특별시,서울특별시,서초구,종로구,45,23,22
1579,202302,서울특별시,서울특별시,서초구,종로구,51,24,27
1580,202303,서울특별시,서울특별시,서초구,종로구,41,16,25
1581,202301,서울특별시,서울특별시,서초구,용산구,90,46,44
1582,202302,서울특별시,서울특별시,서초구,용산구,144,64,80
1583,202303,서울특별시,서울특별시,서초구,용산구,134,63,71
1584,202301,서울특별시,서울특별시,서초구,성동구,91,43,48
1585,202302,서울특별시,서울특별시,서초구,성동구,149,71,78
1586,202303,서울특별시,서울특별시,서초구,성동구,110,55,55
1587,202301,서울특별시,서울특별시,서초구,광진구,36,16,20
1588,202302,서울특별시,서울특별시,서초구,광진구,75,44,31
1589,202303,서울특별시,서울특별시,서초구,광진구,67,32,35
1590,202301,서울특별시,서울특별시,서초구,동대문구,41,19,22
1591,202302,서울특별시,서울특별시,서초구,동대문구,62,33,29
1592,202303,서울특별시,서울특별시,서초구,동대문구,62,28,34
1593,202301,서울특별시,서울특별시,서초구,중랑구,25,6,19
1594,202302,서울특별시,서울특별시,서초구,중랑구,27,16,11
1595,202303,서울특별시,서울특별시,서초구,중랑구,28,15,13
1596,202301,서울특별시,서울특별시,서초구,성북구,50,29,21
1597,202302,서울특별시,서울특별시,서초구,성북구,62,28,34
1598,202303,서울특별시,서울특별시,서초구,성북구,44,21,23
1599,202301,서울특별시,서울특별시,서초구,강북구,9,3,6
1600,202302,서울특별시,서울특별시,서초구,강북구,14,4,10
1601,202303,서울특별시,서울특별시,서초구,강북구,10,4,6
1602,202301,서울특별시,서울특별시,서초구,도봉구,7,2,5
1603,202302,서울특별시,서울특별시,서초구,도봉구,21,8,13
1604,202303,서울특별시,서울특별시,서초구,도봉구,23,12,11
1605,202301,서울특별시,서울특별시,서초구,노원구,30,8,22
1606,202302,서울특별시,서울특별시,서초구,노원구,62,25,37
1607,202303,서울특별시,서울특별시,서초구,노원구,47,24,23
1608,202301,서울특별시,서울특별시,서초구,은평구,36,13,23
1609,202302,서울특별시,서울특별시,서초구,은평구,35,18,17
1610,202303,서울특별시,서울특별시,서초구,은평구,31,13,18
1611,202301,서울특별시,서울특별시,서초구,서대문구,56,31,25
1612,202302,서울특별시,서울특별시,서초구,서대문구,87,34,53
1613,202303,서울특별시,서울특별시,서초구,서대문구,46,19,27
1614,202301,서울특별시,서울특별시,서초구,마포구,110,52,58
1615,202302,서울특별시,서울특별시,서초구,마포구,143,71,72
1616,202303,서울특별시,서울특별시,서초구,마포구,86,37,49
1617,202301,서울특별시,서울특별시,서초구,양천구,49,19,30
1618,202302,서울특별시,서울특별시,서초구,양천구,73,32,41
1619,202303,서울특별시,서울특별시,서초구,양천구,40,23,17
1620,202301,서울특별시,서울특별시,서초구,강서구,51,24,27
1621,202302,서울특별시,서울특별시,서초구,강서구,70,37,33
1622,202303,서울특별시,서울특별시,서초구,강서구,57,27,30
1623,202301,서울특별시,서울특별시,서초구,구로구,45,18,27
1624,202302,서울특별시,서울특별시,서초구,구로구,22,12,10
1625,202303,서울특별시,서울특별시,서초구,구로구,44,24,20
1626,202301,서울특별시,서울특별시,서초구,금천구,13,7,6
1627,202302,서울특별시,서울특별시,서초구,금천구,21,13,8
1628,202303,서울특별시,서울특별시,서초구,금천구,17,11,6
1629,202301,서울특별시,서울특별시,서초구,영등포구,63,25,38
1630,202302,서울특별시,서울특별시,서초구,영등포구,127,67,60
1631,202303,서울특별시,서울특별시,서초구,영등포구,86,46,40
1632,202301,서울특별시,서울특별시,서초구,동작구,249,122,127
1633,202302,서울특별시,서울특별시,서초구,동작구,390,184,206
1634,202303,서울특별시,서울특별시,서초구,동작구,225,86,139
1635,202301,서울특별시,서울특별시,서초구,관악구,171,86,85
1636,202302,서울특별시,서울특별시,서초구,관악구,201,95,106
1637,202303,서울특별시,서울특별시,서초구,관악구,188,105,83
1638,202301,서울특별시,서울특별시,서초구,서초구,960,468,492
1639,202302,서울특별시,서울특별시,서초구,서초구,1140,549,591
1640,202303,서울특별시,서울특별시,서초구,서초구,974,456,518
1641,202301,서울특별시,서울특별시,서초구,강남구,441,213,228
1642,202302,서울특별시,서울특별시,서초구,강남구,518,257,261
1643,202303,서울특별시,서울특별시,서초구,강남구,440,195,245
1644,202301,서울특별시,서울특별시,서초구,송파구,124,58,66
1645,202302,서울특별시,서울특별시,서초구,송파구,183,84,99
1646,202303,서울특별시,서울특별시,서초구,송파구,149,62,87
1647,202301,서울특별시,서울특별시,서초구,강동구,29,14,15
1648,202302,서울특별시,서울특별시,서초구,강동구,71,34,37
1649,202303,서울특별시,서울특별시,서초구,강동구,59,28,31
1650,202301,서울특별시,서울특별시,강남구,중구,45,27,18
1651,202302,서울특별시,서울특별시,강남구,중구,64,37,27
1652,202303,서울특별시,서울특별시,강남구,중구,67,31,36
1653,202301,서울특별시,서울특별시,강남구,종로구,28,12,16
1654,202302,서울특별시,서울특별시,강남구,종로구,47,23,24
1655,202303,서울특별시,서울특별시,강남구,종로구,59,38,21
1656,202301,서울특별시,서울특별시,강남구,용산구,116,53,63
1657,202302,서울특별시,서울특별시,강남구,용산구,142,62,80
1658,202303,서울특별시,서울특별시,강남구,용산구,179,85,94
1659,202301,서울특별시,서울특별시,강남구,성동구,166,82,84
1660,202302,서울특별시,서울특별시,강남구,성동구,293,149,144
1661,202303,서울특별시,서울특별시,강남구,성동구,268,127,141
1662,202301,서울특별시,서울특별시,강남구,광진구,87,44,43
1663,202302,서울특별시,서울특별시,강남구,광진구,149,79,70
1664,202303,서울특별시,서울특별시,강남구,광진구,174,92,82
1665,202301,서울특별시,서울특별시,강남구,동대문구,53,22,31
1666,202302,서울특별시,서울특별시,강남구,동대문구,135,75,60
1667,202303,서울특별시,서울특별시,강남구,동대문구,112,54,58
1668,202301,서울특별시,서울특별시,강남구,중랑구,37,20,17
1669,202302,서울특별시,서울특별시,강남구,중랑구,57,28,29
1670,202303,서울특별시,서울특별시,강남구,중랑구,64,30,34
1671,202301,서울특별시,서울특별시,강남구,성북구,84,43,41
1672,202302,서울특별시,서울특별시,강남구,성북구,113,46,67
1673,202303,서울특별시,서울특별시,강남구,성북구,119,65,54
1674,202301,서울특별시,서울특별시,강남구,강북구,24,14,10
1675,202302,서울특별시,서울특별시,강남구,강북구,29,11,18
1676,202303,서울특별시,서울특별시,강남구,강북구,43,21,22
1677,202301,서울특별시,서울특별시,강남구,도봉구,19,8,11
1678,202302,서울특별시,서울특별시,강남구,도봉구,25,15,10
1679,202303,서울특별시,서울특별시,강남구,도봉구,35,19,16
1680,202301,서울특별시,서울특별시,강남구,노원구,65,36,29
1681,202302,서울특별시,서울특별시,강남구,노원구,111,56,55
1682,202303,서울특별시,서울특별시,강남구,노원구,114,52,62
1683,202301,서울특별시,서울특별시,강남구,은평구,62,24,38
1684,202302,서울특별시,서울특별시,강남구,은평구,56,29,27
1685,202303,서울특별시,서울특별시,강남구,은평구,74,38,36
1686,202301,서울특별시,서울특별시,강남구,서대문구,52,23,29
1687,202302,서울특별시,서울특별시,강남구,서대문구,128,71,57
1688,202303,서울특별시,서울특별시,강남구,서대문구,105,53,52
1689,202301,서울특별시,서울특별시,강남구,마포구,94,49,45
1690,202302,서울특별시,서울특별시,강남구,마포구,184,82,102
1691,202303,서울특별시,서울특별시,강남구,마포구,175,80,95
1692,202301,서울특별시,서울특별시,강남구,양천구,90,46,44
1693,202302,서울특별시,서울특별시,강남구,양천구,97,52,45
1694,202303,서울특별시,서울특별시,강남구,양천구,135,71,64
1695,202301,서울특별시,서울특별시,강남구,강서구,78,40,38
1696,202302,서울특별시,서울특별시,강남구,강서구,98,44,54
1697,202303,서울특별시,서울특별시,강남구,강서구,120,59,61
1698,202301,서울특별시,서울특별시,강남구,구로구,40,22,18
1699,202302,서울특별시,서울특별시,강남구,구로구,46,22,24
1700,202303,서울특별시,서울특별시,강남구,구로구,74,46,28
1701,202301,서울특별시,서울특별시,강남구,금천구,20,8,12
1702,202302,서울특별시,서울특별시,강남구,금천구,26,13,13
1703,202303,서울특별시,서울특별시,강남구,금천구,29,13,16
1704,202301,서울특별시,서울특별시,강남구,영등포구,85,42,43
1705,202302,서울특별시,서울특별시,강남구,영등포구,129,59,70
1706,202303,서울특별시,서울특별시,강남구,영등포구,173,78,95
1707,202301,서울특별시,서울특별시,강남구,동작구,95,44,51
1708,202302,서울특별시,서울특별시,강남구,동작구,216,93,123
1709,202303,서울특별시,서울특별시,강남구,동작구,202,99,103
1710,202301,서울특별시,서울특별시,강남구,관악구,125,69,56
1711,202302,서울특별시,서울특별시,강남구,관악구,177,96,81
1712,202303,서울특별시,서울특별시,강남구,관악구,212,93,119
1713,202301,서울특별시,서울특별시,강남구,서초구,390,203,187
1714,202302,서울특별시,서울특별시,강남구,서초구,619,303,316
1715,202303,서울특별시,서울특별시,강남구,서초구,725,356,369
1716,202301,서울특별시,서울특별시,강남구,강남구,1537,738,799
1717,202302,서울특별시,서울특별시,강남구,강남구,2004,959,1045
1718,202303,서울특별시,서울특별시,강남구,강남구,2987,1412,1575
1719,202301,서울특별시,서울특별시,강남구,송파구,361,166,195
1720,202302,서울특별시,서울특별시,강남구,송파구,739,360,379
1721,202303,서울특별시,서울특별시,강남구,송파구,1038,497,541
1722,202301,서울특별시,서울특별시,강남구,강동구,90,42,48
1723,202302,서울특별시,서울특별시,강남구,강동구,169,90,79
1724,202303,서울특별시,서울특별시,강남구,강동구,208,114,94
1725,202301,서울특별시,서울특별시,송파구,중구,31,20,11
1726,202302,서울특별시,서울특별시,송파구,중구,46,27,19
1727,202303,서울특별시,서울특별시,송파구,중구,47,27,20
1728,202301,서울특별시,서울특별시,송파구,종로구,34,16,18
1729,202302,서울특별시,서울특별시,송파구,종로구,37,21,16
1730,202303,서울특별시,서울특별시,송파구,종로구,29,12,17
1731,202301,서울특별시,서울특별시,송파구,용산구,64,31,33
1732,202302,서울특별시,서울특별시,송파구,용산구,66,28,38
1733,202303,서울특별시,서울특별시,송파구,용산구,62,34,28
1734,202301,서울특별시,서울특별시,송파구,성동구,90,49,41
1735,202302,서울특별시,서울특별시,송파구,성동구,224,105,119
1736,202303,서울특별시,서울특별시,송파구,성동구,155,75,80
1737,202301,서울특별시,서울특별시,송파구,광진구,140,65,75
1738,202302,서울특별시,서울특별시,송파구,광진구,267,122,145
1739,202303,서울특별시,서울특별시,송파구,광진구,206,96,110
1740,202301,서울특별시,서울특별시,송파구,동대문구,79,31,48
1741,202302,서울특별시,서울특별시,송파구,동대문구,129,64,65
1742,202303,서울특별시,서울특별시,송파구,동대문구,81,23,58
1743,202301,서울특별시,서울특별시,송파구,중랑구,64,34,30
1744,202302,서울특별시,서울특별시,송파구,중랑구,73,30,43
1745,202303,서울특별시,서울특별시,송파구,중랑구,55,26,29
1746,202301,서울특별시,서울특별시,송파구,성북구,57,20,37
1747,202302,서울특별시,서울특별시,송파구,성북구,96,51,45
1748,202303,서울특별시,서울특별시,송파구,성북구,87,46,41
1749,202301,서울특별시,서울특별시,송파구,강북구,22,9,13
1750,202302,서울특별시,서울특별시,송파구,강북구,50,20,30
1751,202303,서울특별시,서울특별시,송파구,강북구,30,13,17
1752,202301,서울특별시,서울특별시,송파구,도봉구,32,17,15
1753,202302,서울특별시,서울특별시,송파구,도봉구,30,15,15
